,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type
20355,528376,0,0,0,0,0,0,0,17-Jul-06,0,,9999.0
20356,497760,0,0,0,0,0,0,0,17-Jul-06,0,,9999.0
20357,511236,0,0,0,0,0,0,0,17-Jul-06,1,,9999.0
20358,490420,0,0,0,0,0,0,0,17-Jul-06,0,,9999.0
20359,500033,0,0,0,0,0,0,0,17-Jul-06,1,,9999.0
20360,528583,0,0,0,0,0,0,0,17-Jul-06,0,,9999.0
20361,508227,0,0,0,0,0,0,0,17-Jul-06,1,,9999.0
20362,520645,0,0,0,0,0,0,0,17-Jul-06,1,,9999.0
20363,504460,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20364,492824,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20365,527968,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20366,513051,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20367,496439,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20368,527320,0,0,0,0,0,0,0,18-Jul-06,1,,9999.0
20369,506276,0,0,0,0,0,0,0,18-Jul-06,1,,9999.0
20370,504260,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20371,500658,0,0,0,0,0,0,1,18-Jul-06,1,,9999.0
20372,486950,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20373,494560,0,0,0,0,0,0,0,18-Jul-06,1,,9999.0
20374,519211,0,0,0,0,0,0,1,18-Jul-06,1,,9999.0
20375,515280,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20376,525003,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20377,519262,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20378,523304,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20379,512040,0,0,0,0,0,0,0,18-Jul-06,1,,9999.0
20380,491576,0,0,0,0,0,0,0,18-Jul-06,1,,9999.0
20381,503762,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20382,525930,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20383,523585,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20384,492487,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20385,516473,0,0,0,0,1,0,1,18-Jul-06,1,Technology,5.0
20386,491018,0,0,0,0,0,0,0,18-Jul-06,0,,9999.0
20387,489257,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20388,497178,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20389,510070,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20390,494745,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20391,504785,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20392,494067,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20393,522617,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20394,493649,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20395,527044,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20396,516229,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20397,487307,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20398,505841,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20399,525368,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20400,515386,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20401,504537,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20402,490227,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20403,510048,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20404,506228,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20405,499625,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20406,514901,0,1,0,1,0,0,1,19-Jul-06,1,,9999.0
20407,494452,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20408,492078,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20409,489825,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20410,500221,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20411,509487,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20412,496334,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20413,497928,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20414,521416,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20415,486043,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20416,523728,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20417,488357,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20418,507717,0,0,0,0,0,0,0,19-Jul-06,0,,9999.0
20419,495572,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20420,520829,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20421,515363,0,0,0,0,0,0,0,19-Jul-06,1,,9999.0
20422,507869,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20423,517670,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20424,524725,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20425,523874,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20426,493759,0,0,0,0,0,0,0,20-Jul-06,1,,9999.0
20427,491030,0,0,0,0,0,0,0,20-Jul-06,1,,9999.0
20428,527956,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20429,491145,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20430,486784,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20431,515086,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20432,501331,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20433,497969,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20434,525872,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20435,503647,0,0,0,0,0,0,0,20-Jul-06,0,,9999.0
20436,507287,0,0,0,0,0,0,0,20-Jul-06,1,,9999.0
20437,498888,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20438,487964,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20439,511658,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20440,492444,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20441,521511,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20442,514762,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20443,512591,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20444,495804,0,0,0,0,0,0,0,21-Jul-06,1,,9999.0
20445,528506,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20446,492445,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20447,511347,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20448,523656,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20449,500445,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20450,515950,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20451,504698,0,0,0,0,0,0,0,21-Jul-06,0,,9999.0
20452,512167,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20453,503063,0,0,0,0,0,0,1,22-Jul-06,1,Technology,5.0
20454,512180,0,0,0,0,0,0,0,22-Jul-06,1,,9999.0
20455,489658,0,0,0,0,0,0,0,22-Jul-06,1,,9999.0
20456,519274,0,0,0,0,0,0,0,22-Jul-06,1,,9999.0
20457,521406,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20458,504224,0,0,0,0,0,0,0,22-Jul-06,1,,9999.0
20459,523259,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20460,509736,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20461,516888,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20462,507051,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20463,504432,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20464,524158,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20465,506539,0,0,0,0,0,0,0,22-Jul-06,1,,9999.0
20466,509937,0,0,0,0,0,0,0,22-Jul-06,1,,9999.0
20467,524500,0,0,0,0,0,0,0,22-Jul-06,1,,9999.0
20468,504075,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20469,487965,0,0,0,0,0,0,0,22-Jul-06,1,,9999.0
20470,513211,0,0,0,0,0,0,0,22-Jul-06,1,,9999.0
20471,493767,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20472,495198,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20473,501161,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20474,489245,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20475,513032,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20476,515512,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20477,510341,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20478,520351,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20479,505970,0,0,0,0,0,0,0,22-Jul-06,0,,9999.0
20480,497671,0,0,0,1,0,0,1,23-Jul-06,1,,9999.0
20481,490639,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20482,498469,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20483,494771,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20484,498497,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20485,515472,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20486,504651,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20487,487871,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20488,506338,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20489,492726,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20490,497347,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20491,501680,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20492,524703,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20493,519620,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20494,495182,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20495,487742,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20496,500973,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20497,499607,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20498,500479,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20499,507718,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20500,496400,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20501,510340,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20502,525576,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20503,515935,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20504,507458,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20505,523748,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20506,492873,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20507,500787,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20508,505466,1,1,0,0,0,0,1,23-Jul-06,1,,9999.0
20509,512668,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20510,522706,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20511,499165,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20512,497749,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20513,526793,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20514,526616,0,0,0,0,0,0,1,23-Jul-06,0,,9999.0
20515,502202,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20516,507678,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20517,487808,0,0,0,0,0,0,1,23-Jul-06,1,,9999.0
20518,493512,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20519,515016,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20520,519266,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20521,522755,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20522,486414,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20523,490084,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20524,528350,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20525,485923,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20526,517847,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20527,507110,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20528,496277,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20529,521966,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20530,521014,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20531,495907,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20532,521269,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20533,525936,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20534,492546,1,0,0,0,0,0,1,23-Jul-06,1,Technology,5.0
20535,501723,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20536,523472,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20537,527230,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20538,490825,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20539,500247,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20540,495458,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20541,514695,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20542,499096,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20543,487952,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20544,500149,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20545,527583,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20546,515143,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20547,510534,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20548,508256,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20549,496124,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20550,523650,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20551,493705,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20552,491719,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20553,499325,0,0,0,0,0,0,0,23-Jul-06,0,,9999.0
20554,517128,0,0,0,0,0,0,0,23-Jul-06,1,,9999.0
20555,526608,0,0,0,0,0,0,0,24-Jul-06,1,,9999.0
20556,486116,0,0,0,0,0,0,0,24-Jul-06,1,,9999.0
20557,493412,0,0,0,0,0,0,0,24-Jul-06,0,,9999.0
20558,512012,0,0,0,0,0,0,0,24-Jul-06,1,,9999.0
20559,493739,0,0,0,0,0,0,0,24-Jul-06,1,,9999.0
20560,518340,0,0,0,0,0,0,0,24-Jul-06,0,,9999.0
20561,487509,0,0,0,0,0,0,0,24-Jul-06,0,,9999.0
20562,515688,0,0,0,0,0,0,0,24-Jul-06,0,,9999.0
20563,502043,0,0,0,0,0,0,0,24-Jul-06,0,,9999.0
20564,502252,0,0,0,0,0,0,0,24-Jul-06,0,,9999.0
20565,516185,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20566,493955,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20567,527151,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20568,496878,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20569,510996,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20570,521262,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20571,494074,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20572,492547,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20573,504188,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20574,486222,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20575,509280,0,0,0,0,0,0,1,25-Jul-06,0,,9999.0
20576,522492,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20577,492682,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20578,505615,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20579,503857,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20580,509382,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20581,496546,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20582,527685,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20583,511331,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20584,496833,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20585,495747,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20586,511218,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20587,488228,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20588,491090,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20589,526630,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20590,516334,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20591,508224,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20592,514889,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20593,527525,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20594,505664,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20595,504710,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20596,513012,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20597,514394,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20598,522884,0,0,0,0,0,0,0,25-Jul-06,1,,9999.0
20599,526641,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20600,526022,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20601,499275,0,0,0,0,0,0,0,25-Jul-06,0,,9999.0
20602,486497,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20603,512778,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20604,500963,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20605,525404,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20606,525907,0,0,0,0,0,0,1,26-Jul-06,1,Consulting,6.0
20607,491851,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20608,489953,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20609,512926,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20610,526327,0,0,0,0,0,0,1,26-Jul-06,1,,9999.0
20611,521504,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20612,498174,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20613,507583,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20614,518908,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20615,527480,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20616,510756,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20617,528436,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20618,494709,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20619,490821,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20620,497506,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20621,526914,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20622,501768,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20623,505019,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20624,495718,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20625,490601,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20626,506710,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20627,494999,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20628,522054,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20629,490860,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20630,512389,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20631,497468,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20632,489921,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20633,492380,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20634,501598,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20635,493834,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20636,497943,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20637,487268,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20638,505749,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20639,527257,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20640,495610,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20641,527492,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20642,495413,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20643,527611,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20644,515870,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20645,507061,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20646,502068,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20647,526662,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20648,513267,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20649,501332,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20650,517329,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20651,505991,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20652,526774,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20653,510625,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20654,503702,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20655,507872,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20656,507841,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20657,522536,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20658,518644,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20659,519217,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20660,515456,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20661,491140,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20662,513178,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20663,517040,0,0,0,0,0,0,0,26-Jul-06,1,,9999.0
20664,510762,0,0,0,0,0,0,0,26-Jul-06,0,,9999.0
20665,512152,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20666,497414,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20667,499681,1,1,0,0,0,0,1,27-Jul-06,1,BFSI,2.0
20668,486329,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20669,493586,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20670,503455,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20671,510025,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20672,496081,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20673,500567,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20674,519961,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20675,524906,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20676,498054,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20677,494648,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20678,487678,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20679,500216,0,0,0,0,0,0,1,27-Jul-06,0,Education,3.0
20680,521629,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20681,487170,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20682,516863,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20683,516954,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20684,519493,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20685,509180,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20686,498028,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20687,519264,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20688,516490,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20689,506017,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20690,490364,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20691,495432,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20692,520611,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20693,519158,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20694,489844,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20695,517044,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20696,505417,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20697,524908,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20698,514253,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20699,502720,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20700,528080,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20701,489734,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20702,505896,0,0,0,0,0,0,0,27-Jul-06,0,,9999.0
20703,513369,0,0,0,0,0,0,0,27-Jul-06,1,,9999.0
20704,512958,0,0,0,0,0,0,0,28-Jul-06,1,,9999.0
20705,509813,0,0,0,0,0,0,0,28-Jul-06,0,,9999.0
20706,528138,0,0,0,0,0,0,0,28-Jul-06,0,,9999.0
20707,514157,0,0,0,0,0,0,0,28-Jul-06,0,,9999.0
20708,490244,0,0,0,0,0,0,0,28-Jul-06,0,,9999.0
20709,493343,0,0,0,0,0,0,0,28-Jul-06,1,,9999.0
20710,518008,0,0,0,0,0,0,0,28-Jul-06,1,,9999.0
20711,507408,0,0,0,0,0,0,0,28-Jul-06,1,,9999.0
20712,485799,0,0,0,0,0,0,0,28-Jul-06,0,,9999.0
20713,512736,0,0,0,0,0,0,0,28-Jul-06,0,,9999.0
20714,499340,0,0,0,0,0,0,0,28-Jul-06,1,,9999.0
20715,527512,0,0,0,0,0,0,0,28-Jul-06,1,,9999.0
20716,498660,0,0,0,0,0,0,0,28-Jul-06,0,,9999.0
20717,491575,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20718,524339,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20719,503076,0,0,0,0,0,0,0,29-Jul-06,1,,9999.0
20720,522718,0,0,0,0,0,0,0,29-Jul-06,1,,9999.0
20721,492874,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20722,506800,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20723,522087,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20724,518950,0,0,0,0,0,0,0,29-Jul-06,1,,9999.0
20725,511011,0,0,0,0,0,0,0,29-Jul-06,1,,9999.0
20726,515187,0,0,0,0,0,0,0,29-Jul-06,1,,9999.0
20727,525379,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20728,491628,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20729,506189,0,0,0,0,0,0,0,29-Jul-06,1,,9999.0
20730,509579,0,0,0,0,0,0,0,29-Jul-06,1,,9999.0
20731,522852,0,0,0,0,0,0,0,29-Jul-06,1,,9999.0
20732,497992,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20733,502114,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20734,488407,0,0,0,0,0,0,0,29-Jul-06,1,,9999.0
20735,491720,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20736,497648,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20737,495639,0,0,0,0,0,0,0,29-Jul-06,0,,9999.0
20738,498933,0,0,0,0,0,0,0,29-Jul-06,1,,9999.0
20739,491967,0,0,0,0,0,0,0,30-Jul-06,1,,9999.0
20740,504453,0,0,0,0,0,0,0,30-Jul-06,0,,9999.0
