,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type,Event1_or_2,Education_Score2,Education_Scorez,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,9999.0
20200,20200,20200,20200,524676,0,0,0,0,0,0,0,10-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20201,20201,20201,20201,487775,0,0,0,0,0,0,0,10-Jul-06,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20202,20202,20202,20202,524191,0,0,0,0,0,0,0,10-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20203,20203,20203,20203,505718,0,0,0,0,0,0,0,10-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20204,20204,20204,20204,515952,0,0,0,0,0,0,0,10-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20205,20205,20205,20205,491481,0,0,0,0,0,0,0,11-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20206,20206,20206,20206,496228,0,0,0,0,0,0,0,11-Jul-06,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20207,20207,20207,20207,503586,0,0,0,0,0,0,0,11-Jul-06,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20208,20208,20208,20208,500648,0,0,0,0,0,0,0,11-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20209,20209,20209,20209,504847,0,0,0,0,0,0,0,11-Jul-06,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20210,20210,20210,20210,489348,0,0,0,0,0,0,0,11-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20211,20211,20211,20211,507783,0,0,0,0,0,0,0,11-Jul-06,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20212,20212,20212,20212,512647,0,0,0,0,0,0,0,11-Jul-06,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20213,20213,20213,20213,512980,0,0,0,0,0,0,0,11-Jul-06,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20214,20214,20214,20214,486593,0,0,0,0,0,0,0,11-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20215,20215,20215,20215,512122,0,0,0,0,0,0,0,11-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20216,20216,20216,20216,487930,0,0,0,0,0,0,0,11-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20217,20217,20217,20217,489281,0,0,0,0,0,0,0,11-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20218,20218,20218,20218,500465,0,0,0,0,0,0,0,11-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20219,20219,20219,20219,523487,0,0,0,0,0,0,0,11-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20220,20220,20220,20220,510286,0,0,0,0,0,0,0,12-Jul-06,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20221,20221,20221,20221,489715,0,0,0,0,0,0,0,12-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20222,20222,20222,20222,510679,0,0,0,0,0,0,0,12-Jul-06,C,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20223,20223,20223,20223,516047,0,0,0,0,0,0,0,12-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20224,20224,20224,20224,520464,0,0,0,0,0,0,0,12-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20225,20225,20225,20225,495334,0,0,0,0,0,0,0,12-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20226,20226,20226,20226,510079,0,0,0,0,0,0,0,12-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20227,20227,20227,20227,510634,0,0,0,0,0,0,0,12-Jul-06,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20228,20228,20228,20228,496559,0,0,0,0,0,0,0,13-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20229,20229,20229,20229,500996,0,0,0,0,0,0,0,13-Jul-06,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20230,20230,20230,20230,488720,0,0,0,0,0,0,0,13-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20231,20231,20231,20231,523525,0,0,0,0,0,0,0,13-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20232,20232,20232,20232,501270,0,0,0,0,0,0,0,13-Jul-06,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20233,20233,20233,20233,512395,0,0,0,0,0,0,0,13-Jul-06,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20234,20234,20234,20234,521785,0,0,0,0,0,0,0,13-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20235,20235,20235,20235,501546,0,0,0,0,0,0,0,13-Jul-06,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20236,20236,20236,20236,498340,0,0,0,0,0,0,0,13-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20237,20237,20237,20237,502301,0,0,0,0,0,0,1,13-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20238,20238,20238,20238,523072,0,0,0,0,0,0,0,13-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20239,20239,20239,20239,488845,0,0,0,0,0,0,0,13-Jul-06,C,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20240,20240,20240,20240,523759,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20241,20241,20241,20241,489529,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20242,20242,20242,20242,504970,0,0,0,0,0,0,0,14-Jul-06,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20243,20243,20243,20243,520095,0,0,0,0,0,0,1,14-Jul-06,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20244,20244,20244,20244,512355,0,0,0,0,0,0,0,14-Jul-06,G,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20245,20245,20245,20245,517669,0,0,0,0,0,0,0,14-Jul-06,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20246,20246,20246,20246,514926,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20247,20247,20247,20247,515443,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20248,20248,20248,20248,519858,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20249,20249,20249,20249,495564,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20250,20250,20250,20250,506154,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20251,20251,20251,20251,519896,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20252,20252,20252,20252,488050,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20253,20253,20253,20253,491251,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20254,20254,20254,20254,504039,0,0,0,0,0,0,0,14-Jul-06,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20255,20255,20255,20255,522918,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20256,20256,20256,20256,506625,0,0,0,0,0,0,0,14-Jul-06,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20257,20257,20257,20257,504551,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20258,20258,20258,20258,489123,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20259,20259,20259,20259,505871,0,0,0,0,0,0,0,14-Jul-06,G,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20260,20260,20260,20260,502804,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20261,20261,20261,20261,509107,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20262,20262,20262,20262,486356,0,0,0,0,0,0,0,14-Jul-06,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20263,20263,20263,20263,488963,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20264,20264,20264,20264,487358,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20265,20265,20265,20265,492050,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20266,20266,20266,20266,498132,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20267,20267,20267,20267,496107,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20268,20268,20268,20268,513024,0,0,0,0,0,0,0,14-Jul-06,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20269,20269,20269,20269,506910,0,0,0,0,0,0,0,14-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20270,20270,20270,20270,518068,0,0,0,0,0,0,0,14-Jul-06,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20271,20271,20271,20271,498277,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20272,20272,20272,20272,507666,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20273,20273,20273,20273,493766,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20274,20274,20274,20274,486360,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20275,20275,20275,20275,515909,0,0,0,0,0,0,0,15-Jul-06,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20276,20276,20276,20276,511981,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20277,20277,20277,20277,488077,0,0,0,0,0,0,0,15-Jul-06,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20278,20278,20278,20278,511063,0,0,0,0,0,0,0,15-Jul-06,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20279,20279,20279,20279,502084,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20280,20280,20280,20280,499543,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20281,20281,20281,20281,522283,0,0,0,0,0,0,0,15-Jul-06,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20282,20282,20282,20282,520565,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20283,20283,20283,20283,526357,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20284,20284,20284,20284,504272,0,0,0,0,0,0,0,15-Jul-06,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20285,20285,20285,20285,526975,0,0,0,0,0,0,0,15-Jul-06,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20286,20286,20286,20286,485696,0,0,0,0,0,0,0,15-Jul-06,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20287,20287,20287,20287,507469,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20288,20288,20288,20288,516019,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20289,20289,20289,20289,504494,0,0,0,0,0,0,1,15-Jul-06,C,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20290,20290,20290,20290,494026,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20291,20291,20291,20291,527598,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20292,20292,20292,20292,526435,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20293,20293,20293,20293,525673,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20294,20294,20294,20294,522448,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20295,20295,20295,20295,488564,0,0,0,0,0,0,0,15-Jul-06,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20296,20296,20296,20296,522241,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20297,20297,20297,20297,513843,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20298,20298,20298,20298,495410,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20299,20299,20299,20299,499784,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20300,20300,20300,20300,501681,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20301,20301,20301,20301,524844,0,0,0,0,0,0,0,15-Jul-06,G,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20302,20302,20302,20302,488070,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20303,20303,20303,20303,490686,0,0,0,0,0,0,0,15-Jul-06,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20304,20304,20304,20304,509998,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20305,20305,20305,20305,488769,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20306,20306,20306,20306,501069,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20307,20307,20307,20307,495033,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20308,20308,20308,20308,504985,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20309,20309,20309,20309,501616,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20310,20310,20310,20310,510915,0,0,0,0,0,0,0,15-Jul-06,G,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20311,20311,20311,20311,503174,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20312,20312,20312,20312,524689,0,0,0,0,0,0,0,15-Jul-06,E,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20313,20313,20313,20313,495031,0,0,0,0,0,0,0,15-Jul-06,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20314,20314,20314,20314,500870,0,0,0,0,0,0,1,15-Jul-06,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20315,20315,20315,20315,486057,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20316,20316,20316,20316,489511,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20317,20317,20317,20317,501114,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20318,20318,20318,20318,524446,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20319,20319,20319,20319,518168,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20320,20320,20320,20320,489744,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20321,20321,20321,20321,503815,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20322,20322,20322,20322,514532,0,0,0,0,0,0,0,15-Jul-06,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20323,20323,20323,20323,487081,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20324,20324,20324,20324,493376,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20325,20325,20325,20325,491763,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20326,20326,20326,20326,520520,0,0,0,0,0,0,0,15-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20327,20327,20327,20327,488456,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20328,20328,20328,20328,520958,0,0,0,0,0,0,0,16-Jul-06,G,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20329,20329,20329,20329,509780,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20330,20330,20330,20330,491976,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20331,20331,20331,20331,508673,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20332,20332,20332,20332,523241,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20333,20333,20333,20333,501475,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20334,20334,20334,20334,490412,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20335,20335,20335,20335,527649,0,0,0,0,0,0,0,16-Jul-06,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20336,20336,20336,20336,490858,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20337,20337,20337,20337,504222,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20338,20338,20338,20338,498324,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20339,20339,20339,20339,524899,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20340,20340,20340,20340,520702,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20341,20341,20341,20341,524653,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20342,20342,20342,20342,490909,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20343,20343,20343,20343,489251,0,0,0,0,0,0,1,16-Jul-06,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20344,20344,20344,20344,508612,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20345,20345,20345,20345,497691,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20346,20346,20346,20346,504393,0,0,0,0,0,0,0,16-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20347,20347,20347,20347,524362,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20348,20348,20348,20348,524281,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20349,20349,20349,20349,502904,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20350,20350,20350,20350,526966,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20351,20351,20351,20351,521137,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20352,20352,20352,20352,495788,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20353,20353,20353,20353,502234,0,0,0,0,0,0,0,17-Jul-06,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20354,20354,20354,20354,498303,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20355,20355,20355,20355,528376,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20356,20356,20356,20356,497760,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20357,20357,20357,20357,511236,0,0,0,0,0,0,0,17-Jul-06,C,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20358,20358,20358,20358,490420,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20359,20359,20359,20359,500033,0,0,0,0,0,0,0,17-Jul-06,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20360,20360,20360,20360,528583,0,0,0,0,0,0,0,17-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20361,20361,20361,20361,508227,0,0,0,0,0,0,0,17-Jul-06,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20362,20362,20362,20362,520645,0,0,0,0,0,0,0,17-Jul-06,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20363,20363,20363,20363,504460,0,0,0,0,0,0,0,18-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20364,20364,20364,20364,492824,0,0,0,0,0,0,0,18-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20365,20365,20365,20365,527968,0,0,0,0,0,0,0,18-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20366,20366,20366,20366,513051,0,0,0,0,0,0,0,18-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20367,20367,20367,20367,496439,0,0,0,0,0,0,0,18-Jul-06,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
